platform,date,product_name,seller_sku_resolved,net_units,gross_sales,net_gross_sales
TikTok,2025-04-20,Pozole Bomb 2-Pack,1729597409638126362,69,1162.07,685.58
TikTok,2025-04-20,Variety Pack,850063346511,46,2299.54,1281.09
TikTok,2025-04-21,Birria Bomb 2-Pack,1729443667774378778,858,16347.85,8677.35
TikTok,2025-04-21,Brine Bomb,85006334629,5,99.95,56.2
TikTok,2025-04-21,Pozole Bomb 2-Pack,1729597409638126362,77,1299.5,716.38
TikTok,2025-04-21,Tinga Bomb 2-Pack,850063346283,190,3898.05,2709.1
TikTok,2025-04-21,Variety Pack,850063346511,59,2999.4,1452.21
TikTok,2025-04-22,Birria Bomb 2-Pack,1729443667774378778,762,14631.03,10007.83
TikTok,2025-04-22,Brine Bomb,85006334629,4,79.96,56.21
TikTok,2025-04-22,Pozole Bomb 2-Pack,1729597409638126362,56,1032.09,705.23
TikTok,2025-04-22,Tinga Bomb 2-Pack,850063346283,124,2058.97,1925.98
TikTok,2025-04-22,Variety Pack,850063346511,26,1299.74,810.24
TikTok,2025-04-23,Birria Bomb 2-Pack,1729443667774378778,933,18114.34,12016.81
TikTok,2025-04-23,Brine Bomb,85006334629,0,19.99,0
TikTok,2025-04-23,Pozole Bomb 2-Pack,1729597409638126362,59,1072.07,740.65
TikTok,2025-04-23,Tinga Bomb 2-Pack,850063346283,106,1479.26,1298.29
TikTok,2025-04-23,Variety Pack,850063346511,34,1699.66,1143.82
TikTok,2025-04-24,Birria Bomb 2-Pack,1729443667774378778,1094,21025.54,14344.55
TikTok,2025-04-24,Brine Bomb,85006334629,4,79.96,68.36
TikTok,2025-04-24,Pozole Bomb 2-Pack,1729597409638126362,61,1009.63,760.39
TikTok,2025-04-24,Tinga Bomb 2-Pack,850063346283,104,1919.1,1563.05
TikTok,2025-04-24,Variety Pack,850063346511,37,2099.58,1369.31
TikTok,2025-04-25,Birria Bomb 2-Pack,1729443667774378778,1164,22302.83,15419.05
TikTok,2025-04-25,Brine Bomb,85006334629,2,39.98,35.98
TikTok,2025-04-25,Pozole Bomb 2-Pack,1729597409638126362,50,947.14,682.65
TikTok,2025-04-25,Tinga Bomb 2-Pack,850063346283,93,1904.16,1452.22
TikTok,2025-04-25,Variety Pack,850063346511,36,1899.62,1215.34
TikTok,2025-04-26,Birria Bomb 2-Pack,1729443667774378778,1203,23762.1,15208.38
TikTok,2025-04-26,Brine Bomb,85006334629,1,19.99,17.99
TikTok,2025-04-26,Pozole Bomb 2-Pack,1729597409638126362,53,984.62,725.86
TikTok,2025-04-26,Tinga Bomb 2-Pack,850063346283,94,1916.7,1476.42
TikTok,2025-04-26,Variety Pack,850063346511,65,3299.34,2125.41
TikTok,2025-04-27,Birria Bomb 2-Pack,1729443667774378778,1483,28567.45,19502.72
TikTok,2025-04-27,Brine Bomb,85006334629,2,39.98,27.88
TikTok,2025-04-27,Pozole Bomb 2-Pack,1729597409638126362,78,1362,1025.82
TikTok,2025-04-27,Tinga Bomb 2-Pack,850063346283,88,1581.86,1310.23
TikTok,2025-04-27,Variety Pack,850063346511,111,5598.88,3649.56
TikTok,2025-04-28,Birria Bomb 2-Pack,1729443667774378778,1158,22160.25,15173.59
TikTok,2025-04-28,Brine Bomb,85006334629,2,39.98,29.68
TikTok,2025-04-28,Pozole Bomb 2-Pack,1729597409638126362,55,994.63,742.71
TikTok,2025-04-28,Tinga Bomb 2-Pack,850063346283,127,2389.06,1918.74
TikTok,2025-04-28,Variety Pack,850063346511,84,4299.14,2753.46
TikTok,2025-04-29,Birria Bomb 2-Pack,1729443667774378778,1369,26560.73,17573.98
TikTok,2025-04-29,Brine Bomb,85006334629,1,19.99,13.49
TikTok,2025-04-29,Pozole Bomb 2-Pack,1729597409638126362,87,1556.94,1043.85
TikTok,2025-04-29,Tinga Bomb 2-Pack,850063346283,128,2399.01,1776.72
TikTok,2025-04-29,Variety Pack,850063346511,92,4699.06,3039.18
TikTok,2025-04-30,Birria Bomb 2-Pack,1729443667774378778,1270,24647.04,15672.62
TikTok,2025-04-30,Brine Bomb,85006334629,2,39.98,26.23
TikTok,2025-04-30,Pozole Bomb 2-Pack,1729597409638126362,87,1586.94,1071.77
TikTok,2025-04-30,Tinga Bomb 2-Pack,850063346283,120,2189.07,1606.91
TikTok,2025-04-30,Variety Pack,850063346511,83,4199.16,2624.16
TikTok,2025-05-01,Birria Bomb 2-Pack,1729443667774378778,1276,24440.16,15801.88
TikTok,2025-05-01,Brine Bomb,85006334629,1,19.99,12.74
TikTok,2025-05-01,Pozole Bomb 2-Pack,1729597409638126362,75,1371.98,933.62
TikTok,2025-05-01,Tinga Bomb 2-Pack,850063346283,108,1951.72,1377.11
TikTok,2025-05-01,Variety Pack,850063346511,70,3499.3,2323.24
TikTok,2025-05-02,Birria Bomb 2-Pack,1729443667774378778,1083,20494.32,13463.62
TikTok,2025-05-02,Brine Bomb,85006334629,3,59.97,31.34
TikTok,2025-05-02,Pozole Bomb 2-Pack,1729597409638126362,66,1187.05,790.61
TikTok,2025-05-02,Tinga Bomb 2-Pack,850063346283,118,2359.07,1570.27
TikTok,2025-05-02,Variety Pack,850063346511,52,2599.48,1609.01
TikTok,2025-05-03,Birria Bomb 2-Pack,1729443667774378778,1023,19789.59,13071.32
TikTok,2025-05-03,Brine Bomb,85006334629,1,19.99,10.44
TikTok,2025-05-03,Pozole Bomb 2-Pack,1729597409638126362,70,1364.52,869.86
TikTok,2025-05-03,Tinga Bomb 2-Pack,850063346283,105,2356.66,1388.46
TikTok,2025-05-03,Variety Pack,850063346511,54,2699.46,1650.92
TikTok,2025-05-04,Birria Bomb 2-Pack,1729443667774378778,1242,22890.95,15362.28
TikTok,2025-05-04,Brine Bomb,85006334629,1,19.99,14.69
TikTok,2025-05-04,Pozole Bomb 2-Pack,1729597409638126362,94,1714.3,1153.5
TikTok,2025-05-04,Tinga Bomb 2-Pack,850063346283,125,2719.02,1659.78
TikTok,2025-05-04,Variety Pack,850063346511,60,3099.38,1945.24
TikTok,2025-05-05,Birria Bomb 2-Pack,1729443667774378778,696,13149.21,9016.66
TikTok,2025-05-05,Brine Bomb,85006334629,2,39.98,22.48
TikTok,2025-05-05,Pozole Bomb 2-Pack,1729597409638126362,52,862.19,605.69
TikTok,2025-05-05,Tinga Bomb 2-Pack,850063346283,63,1391.99,993.26
TikTok,2025-05-05,Variety Pack,850063346511,44,2349.53,1406.06
TikTok,2025-05-06,Birria Bomb 2-Pack,1729443667774378778,764,13781.65,9645.25
TikTok,2025-05-06,Brine Bomb,85006334629,2,39.98,22.48
TikTok,2025-05-06,Pozole Bomb 2-Pack,1729597409638126362,48,832.19,597.32
TikTok,2025-05-06,Tinga Bomb 2-Pack,850063346283,59,1369.5,890.06
TikTok,2025-05-06,Variety Pack,850063346511,50,2849.43,1666.07
TikTok,2025-05-07,Birria Bomb 2-Pack,1729443667774378778,667,12044.74,8300.12
TikTok,2025-05-07,Brine Bomb,85006334629,1,19.99,14.99
TikTok,2025-05-07,Pozole Bomb 2-Pack,1729597409638126362,28,554.76,328.18
TikTok,2025-05-07,Tinga Bomb 2-Pack,850063346283,57,1264.55,888.56
TikTok,2025-05-07,Variety Pack,850063346511,48,2649.47,1578.1
TikTok,2025-05-08,Birria Bomb 2-Pack,1729443667774378778,670,12657.01,8681.05
TikTok,2025-05-08,Brine Bomb,85006334629,2,39.98,26.23
TikTok,2025-05-08,Pozole Bomb 2-Pack,1729597409638126362,50,984.62,636.8
TikTok,2025-05-08,Tinga Bomb 2-Pack,850063346283,46,1027.12,683.49
TikTok,2025-05-08,Variety Pack,850063346511,54,2699.46,1833.3
TikTok,2025-05-09,Birria Bomb 2-Pack,1729443667774378778,619,11650.17,8470.18
TikTok,2025-05-09,Brine Bomb,85006334629,5,99.95,71.61
TikTok,2025-05-09,Pozole Bomb 2-Pack,1729597409638126362,51,912.15,671.51
TikTok,2025-05-09,Tinga Bomb 2-Pack,850063346283,59,1322.03,858.81
TikTok,2025-05-09,Variety Pack,850063346511,15,749.85,603.09
TikTok,2025-05-10,Birria Bomb 2-Pack,1729443667774378778,510,9998.4,7635.88
TikTok,2025-05-10,Pozole Bomb 2-Pack,1729597409638126362,43,752.2,567.23
TikTok,2025-05-10,Tinga Bomb 2-Pack,850063346283,52,1154.59,787.54
TikTok,2025-05-10,Variety Pack,850063346511,36,1899.62,1195.72
TikTok,2025-05-11,Birria Bomb 2-Pack,1729443667774378778,592,10518.08,7149.14
TikTok,2025-05-11,Pozole Bomb 2-Pack,1729597409638126362,35,677.23,446.31
TikTok,2025-05-11,Tinga Bomb 2-Pack,850063346283,38,789.72,607.73
TikTok,2025-05-11,Variety Pack,850063346511,19,899.82,649.79
TikTok,2025-05-12,Birria Bomb 2-Pack,1729443667774378778,723,13211.83,9278.47
TikTok,2025-05-12,Brine Bomb,85006334629,5,99.95,71.2
TikTok,2025-05-12,Pozole Bomb 2-Pack,1729597409638126362,48,854.64,552.78
TikTok,2025-05-12,Tinga Bomb 2-Pack,850063346283,24,437.36,374.87
TikTok,2025-05-12,Variety Pack,850063346511,66,3249.35,1986.8
TikTok,2025-05-13,Birria Bomb 2-Pack,1729443667774378778,859,16467.79,11348.8
TikTok,2025-05-13,Brine Bomb,85006334629,1,19.99,11.24
TikTok,2025-05-13,Pozole Bomb 2-Pack,1729597409638126362,39,689.73,472.46
TikTok,2025-05-13,Tinga Bomb 2-Pack,850063346283,31,619.8,509.14
TikTok,2025-05-13,Variety Pack,850063346511,41,1649.67,1010.57
TikTok,2025-05-14,Birria Bomb 2-Pack,1729443667774378778,861,16145.49,11266.96
TikTok,2025-05-14,Brine Bomb,85006334629,1,19.99,14.99
TikTok,2025-05-14,Pozole Bomb 2-Pack,1729597409638126362,78,1344.44,923.7
TikTok,2025-05-14,Tinga Bomb 2-Pack,850063346283,20,387.38,341.75
TikTok,2025-05-14,Variety Pack,850063346511,31,1299.74,817.49
TikTok,2025-05-15,Birria Bomb 2-Pack,1729443667774378778,697,13653.98,9551.37
TikTok,2025-05-15,Brine Bomb,85006334629,1,19.99,11.24
TikTok,2025-05-15,Pozole Bomb 2-Pack,1729597409638126362,55,1067.05,751.4
TikTok,2025-05-15,Tinga Bomb 2-Pack,850063346283,19,372.39,275.53
TikTok,2025-05-15,Variety Pack,850063346511,47,2199.56,1410.39
TikTok,2025-05-16,Birria Bomb 2-Pack,1729443667774378778,700,13831.46,10870.52
TikTok,2025-05-16,Brine Bomb,85006334629,3,59.97,44.97
TikTok,2025-05-16,Pozole Bomb 2-Pack,1729597409638126362,70,1296.98,973.94
TikTok,2025-05-16,Tinga Bomb 2-Pack,850063346283,27,499.82,438.58
TikTok,2025-05-16,Variety Pack,850063346511,30,1599.68,1093.91
TikTok,2025-05-17,Birria Bomb 2-Pack,1729443667774378778,684,13568.97,9886.16
TikTok,2025-05-17,Brine Bomb,85006334629,2,39.98,29.98
TikTok,2025-05-17,Pozole Bomb 2-Pack,1729597409638126362,69,1296.98,948.76
TikTok,2025-05-17,Tinga Bomb 2-Pack,850063346283,31,582.27,534.2
TikTok,2025-05-17,Variety Pack,850063346511,30,1849.63,1118.79
TikTok,2025-05-18,Birria Bomb 2-Pack,1729443667774378778,924,17567.3,11819.06
TikTok,2025-05-18,Brine Bomb,85006334629,3,59.97,37.47
TikTok,2025-05-18,Pozole Bomb 2-Pack,1729597409638126362,72,1306.96,847.83
TikTok,2025-05-18,Tinga Bomb 2-Pack,850063346283,27,547.28,443.12
TikTok,2025-05-18,Variety Pack,850063346511,40,1599.68,1018.84
TikTok,2025-05-19,Birria Bomb 2-Pack,1729443667774378778,721,14028.92,9503.9
TikTok,2025-05-19,Brine Bomb,85006334629,2,39.98,22.48
TikTok,2025-05-19,Pozole Bomb 2-Pack,1729597409638126362,70,1231.99,872.5
TikTok,2025-05-19,Tinga Bomb 2-Pack,850063346283,26,502.31,374.72
TikTok,2025-05-19,Variety Pack,850063346511,24,1099.78,744.7
TikTok,2025-05-20,Birria Bomb 2-Pack,1729443667774378778,706,13738.93,9346.35
TikTok,2025-05-20,Brine Bomb,85006334629,1,19.99,14.99
TikTok,2025-05-20,Pozole Bomb 2-Pack,1729597409638126362,52,837.18,595.2
TikTok,2025-05-20,Tinga Bomb 2-Pack,850063346283,21,382.37,332.39
TikTok,2025-05-20,Variety Pack,850063346511,39,1949.61,1340.6
TikTok,2025-05-21,Birria Bomb 2-Pack,1729443667774378778,739,14463.56,9577.77
TikTok,2025-05-21,Pozole Bomb 2-Pack,1729597409638126362,56,964.6,664.91
TikTok,2025-05-21,Tinga Bomb 2-Pack,850063346283,24,464.82,327.36
TikTok,2025-05-21,Variety Pack,850063346511,58,2799.44,1764.35
TikTok,2025-05-22,Birria Bomb 2-Pack,1729443667774378778,1174,23132.01,14869.5
TikTok,2025-05-22,Brine Bomb,85006334629,1,19.99,11.69
TikTok,2025-05-22,Pozole Bomb 2-Pack,1729597409638126362,67,814.69,548.83
TikTok,2025-05-22,Tinga Bomb 2-Pack,850063346283,52,992.08,736.13
TikTok,2025-05-22,Variety Pack,850063346511,64,3199.36,1932.65
TikTok,2025-05-23,Birria Bomb 2-Pack,1729443667774378778,1401,27400.37,17523.18
TikTok,2025-05-23,Brine Bomb,85006334629,2,39.98,23.38
TikTok,2025-05-23,Pozole Bomb 2-Pack,1729597409638126362,91,1119.56,680.1
TikTok,2025-05-23,Tinga Bomb 2-Pack,850063346283,65,1246.99,894.38
TikTok,2025-05-23,Variety Pack,850063346511,63,3299.34,1858.78
TikTok,2025-05-24,Birria Bomb 2-Pack,1729443667774378778,1252,24849.04,15752.7
TikTok,2025-05-24,Brine Bomb,85006334629,2,39.98,32.38
TikTok,2025-05-24,Pozole Bomb 2-Pack,1729597409638126362,61,1169.55,775.22
TikTok,2025-05-24,Tinga Bomb 2-Pack,850063346283,60,1204.45,809.16
TikTok,2025-05-24,Variety Pack,850063346511,68,3449.31,2038.72
TikTok,2025-05-25,Birria Bomb 2-Pack,1729443667774378778,1299,25883.83,16148.13
TikTok,2025-05-25,Brine Bomb,85006334629,2,39.98,23.98
TikTok,2025-05-25,Pozole Bomb 2-Pack,1729597409638126362,78,1379.46,884.77
TikTok,2025-05-25,Tinga Bomb 2-Pack,850063346283,59,1154.52,838.48
TikTok,2025-05-25,Variety Pack,850063346511,78,3849.23,2305.48
TikTok,2025-05-26,Birria Bomb 2-Pack,1729443667774378778,1421,27855.39,17789.35
TikTok,2025-05-26,Brine Bomb,85006334629,3,59.97,36.42
TikTok,2025-05-26,Pozole Bomb 2-Pack,1729597409638126362,66,1109.61,731.47
TikTok,2025-05-26,Tinga Bomb 2-Pack,850063346283,54,1102.04,742.71
TikTok,2025-05-26,Variety Pack,850063346511,106,5298.94,3096.78
TikTok,2025-05-27,Birria Bomb 2-Pack,1729443667774378778,2225,44354.59,29429.59
TikTok,2025-05-27,Brine Bomb,85006334629,3,59.97,35.64
TikTok,2025-05-27,Pozole Bomb 2-Pack,1729597409638126362,76,1272.03,851.29
TikTok,2025-05-27,Tinga Bomb 2-Pack,850063346283,45,937.16,682.25
TikTok,2025-05-27,Variety Pack,850063346511,50,2349.53,1494.02
TikTok,2025-05-28,Birria Bomb 2-Pack,1729443667774378778,2729,55274.36,36635.55
TikTok,2025-05-28,Brine Bomb,85006334629,1,19.99,14.99
TikTok,2025-05-28,Pozole Bomb 2-Pack,1729597409638126362,82,1551.86,999.26
TikTok,2025-05-28,Tinga Bomb 2-Pack,850063346283,48,922.16,698.78
TikTok,2025-05-28,Variety Pack,850063346511,58,2549.49,1591.23
TikTok,2025-05-29,Birria Bomb 2-Pack,1729443667774378778,2398,48911.35,34851.53
TikTok,2025-05-29,Brine Bomb,85006334629,2,39.98,26.23
TikTok,2025-05-29,Pozole Bomb 2-Pack,1729597409638126362,70,1406.91,914.04
TikTok,2025-05-29,Tinga Bomb 2-Pack,850063346283,40,762.21,693.47
TikTok,2025-05-29,Variety Pack,850063346511,30,1099.78,846.73
TikTok,2025-05-30,Birria Bomb 2-Pack,1729443667774378778,1463,28441.86,21772.72
TikTok,2025-05-30,Brine Bomb,85006334629,1,19.99,11.99
TikTok,2025-05-30,Pozole Bomb 2-Pack,1729597409638126362,74,1274.52,1002.11
TikTok,2025-05-30,Tinga Bomb 2-Pack,850063346283,43,829.69,732.26
TikTok,2025-05-30,Variety Pack,850063346511,19,999.8,873.11
TikTok,2025-05-31,Birria Bomb 2-Pack,1729443667774378778,1583,32059.9,25296.3
TikTok,2025-05-31,Brine Bomb,85006334629,4,79.96,79.96
TikTok,2025-05-31,Pozole Bomb 2-Pack,1729597409638126362,49,844.66,677.04
TikTok,2025-05-31,Tinga Bomb 2-Pack,850063346283,42,794.67,714.94
TikTok,2025-05-31,Variety Pack,850063346511,27,1099.78,781.85
TikTok,2025-06-01,Birria Bomb 2-Pack,1729443667774378778,553,10687.86,9080.06
TikTok,2025-06-01,Brine Bomb,85006334629,2,39.98,33.98
TikTok,2025-06-01,Pozole Bomb 2-Pack,1729597409638126362,47,752.23,531.68
TikTok,2025-06-01,Tinga Bomb 2-Pack,850063346283,29,554.81,456.97
TikTok,2025-06-01,Variety Pack,850063346511,13,599.88,503.76
TikTok,2025-06-02,Birria Bomb 2-Pack,1729443667774378778,891,17407.77,12870.84
TikTok,2025-06-02,Pozole Bomb 2-Pack,1729597409638126362,126,2216.85,1014.82
TikTok,2025-06-02,Tinga Bomb 2-Pack,850063346283,39,822.21,566.15
TikTok,2025-06-02,Variety Pack,850063346511,33,1599.68,1132.38
TikTok,2025-06-03,Birria Bomb 2-Pack,1729443667774378778,1429,27440.74,18249.31
TikTok,2025-06-03,Brine Bomb,85006334629,2,39.98,25.94
TikTok,2025-06-03,Pozole Bomb 2-Pack,1729597409638126362,174,2949.11,1386.18
TikTok,2025-06-03,Tinga Bomb 2-Pack,850063346283,45,972.15,612.37
TikTok,2025-06-03,Variety Pack,850063346511,40,1699.66,1214.48
TikTok,2025-06-04,Birria Bomb 2-Pack,1729443667774378778,1399,27257.97,18084.98
TikTok,2025-06-04,Pozole Bomb 2-Pack,1729597409638126362,163,2944.09,1335.88
TikTok,2025-06-04,Tinga Bomb 2-Pack,850063346283,48,1029.62,632.17
TikTok,2025-06-04,Variety Pack,850063346511,50,2349.53,1659.22
TikTok,2025-06-05,Birria Bomb 2-Pack,1729443667774378778,1345,26711.06,16758.2
TikTok,2025-06-05,Brine Bomb,85006334629,1,19.99,14.99
TikTok,2025-06-05,Pozole Bomb 2-Pack,1729597409638126362,248,4511.19,1910.87
TikTok,2025-06-05,Tinga Bomb 2-Pack,850063346283,48,1044.63,577.37
TikTok,2025-06-05,Variety Pack,850063346511,51,2249.55,1477.41
TikTok,2025-06-06,Birria Bomb 2-Pack,1729443667774378778,1210,24009.94,15114.98
TikTok,2025-06-06,Pozole Bomb 2-Pack,1729597409638126362,231,4336.21,1857.66
TikTok,2025-06-06,Tinga Bomb 2-Pack,850063346283,32,767.22,437.88
TikTok,2025-06-06,Variety Pack,850063346511,37,1749.65,1179.06
TikTok,2025-06-07,Birria Bomb 2-Pack,1729443667774378778,1204,23912.04,16043.34
TikTok,2025-06-07,Brine Bomb,85006334629,674,39.98,29.98
TikTok,2025-06-07,Pozole Bomb 2-Pack,1729597409638126362,184,2959.09,1342.88
TikTok,2025-06-07,Tinga Bomb 2-Pack,850063346283,52,1202.07,690.71
TikTok,2025-06-07,Variety Pack,850063346511,38,1849.63,1209.42
TikTok,2025-06-08,Birria Bomb 2-Pack,1729443667774378778,720,13596.57,11196.32
TikTok,2025-06-08,Brine Bomb,85006334629,388,19.99,19.99
TikTok,2025-06-08,Pozole Bomb 2-Pack,1729597409638126362,126,2076.86,1025.12
TikTok,2025-06-08,Tinga Bomb 2-Pack,850063346283,28,594.79,418.21
TikTok,2025-06-08,Variety Pack,850063346511,14,599.88,539.76
TikTok,2025-06-09,Birria Bomb 2-Pack,1729443667774378778,1121,22824.49,17441.73
TikTok,2025-06-09,Brine Bomb,85006334629,779,0,0
TikTok,2025-06-09,Pozole Bomb 2-Pack,1729597409638126362,241,3346.51,1621.55
TikTok,2025-06-09,Tinga Bomb 2-Pack,850063346283,71,1461.84,941.17
TikTok,2025-06-09,Variety Pack,850063346511,18,849.83,718.06
TikTok,2025-06-10,Birria Bomb 2-Pack,1729443667774378778,1174,23246.96,17825.27
TikTok,2025-06-10,Brine Bomb,85006334629,777,0,0
TikTok,2025-06-10,Pozole Bomb 2-Pack,1729597409638126362,256,3723.91,1688.66
TikTok,2025-06-10,Tinga Bomb 2-Pack,850063346283,88,1776.71,1227.01
TikTok,2025-06-10,Variety Pack,850063346511,15,699.86,522.91
TikTok,2025-06-11,Birria Bomb 2-Pack,1729443667774378778,1096,21527.79,16538.97
TikTok,2025-06-11,Brine Bomb,85006334629,722,0,0
TikTok,2025-06-11,Pozole Bomb 2-Pack,1729597409638126362,251,4023.82,1929.46
TikTok,2025-06-11,Tinga Bomb 2-Pack,850063346283,54,927.12,684.82
TikTok,2025-06-11,Variety Pack,850063346511,15,599.88,523.08
TikTok,2025-06-12,Birria Bomb 2-Pack,1729443667774378778,1172,23904.22,18281.74
TikTok,2025-06-12,Brine Bomb,85006334629,815,19.99,16.83
TikTok,2025-06-12,Pozole Bomb 2-Pack,1729597409638126362,260,4328.72,1967.36
TikTok,2025-06-12,Tinga Bomb 2-Pack,850063346283,60,1084.54,770.34
TikTok,2025-06-12,Variety Pack,850063346511,6,249.95,215.45
TikTok,2025-06-13,Birria Bomb 2-Pack,1729443667774378778,1189,22882.66,17515.53
TikTok,2025-06-13,Brine Bomb,85006334629,680,19.99,19.99
TikTok,2025-06-13,Pozole Bomb 2-Pack,1729597409638126362,344,5693.36,2580.15
TikTok,2025-06-13,Tinga Bomb 2-Pack,850063346283,87,1421.94,895.45
TikTok,2025-06-13,Variety Pack,850063346511,9,249.95,224.96
TikTok,2025-06-14,Birria Bomb 2-Pack,1729443667774378778,1145,22855.27,17344.51
TikTok,2025-06-14,Brine Bomb,85006334629,671,79.96,76.1
TikTok,2025-06-14,Pozole Bomb 2-Pack,1729597409638126362,376,5898.28,2689.36
TikTok,2025-06-14,Tinga Bomb 2-Pack,850063346283,93,1814.19,1097.29
TikTok,2025-06-14,Variety Pack,850063346511,4,99.98,94.98
TikTok,2025-06-15,Birria Bomb 2-Pack,1729443667774378778,991,20101.22,15081.97
TikTok,2025-06-15,Brine Bomb,85006334629,638,99.95,95.3
TikTok,2025-06-15,Pozole Bomb 2-Pack,1729597409638126362,270,5071.03,2188.66
TikTok,2025-06-15,Tinga Bomb 2-Pack,850063346283,52,922.19,595.31
TikTok,2025-06-15,Variety Pack,850063346511,6,299.94,245.96
TikTok,2025-06-16,Birria Bomb 2-Pack,1729443667774378778,745,14371.31,11390.19
TikTok,2025-06-16,Brine Bomb,85006334629,430,0,0
TikTok,2025-06-16,Pozole Bomb 2-Pack,1729597409638126362,190,3121.6,1411.92
TikTok,2025-06-16,Tinga Bomb 2-Pack,850063346283,43,684.74,467.94
TikTok,2025-06-16,Variety Pack,850063346511,2,49.99,49.99
TikTok,2025-06-17,Birria Bomb 2-Pack,1729443667774378778,945,18546.84,14202.91
TikTok,2025-06-17,Brine Bomb,85006334629,564,19.99,19.99
TikTok,2025-06-17,Pozole Bomb 2-Pack,1729597409638126362,230,3431.49,1669.63
TikTok,2025-06-17,Tinga Bomb 2-Pack,850063346283,61,1107.03,746.46
TikTok,2025-06-17,Variety Pack,850063346511,9,199.96,177.97
TikTok,2025-06-18,Birria Bomb 2-Pack,1729443667774378778,920,18287.27,14401.03
TikTok,2025-06-18,Brine Bomb,85006334629,484,19.99,19.99
TikTok,2025-06-18,Pozole Bomb 2-Pack,1729597409638126362,303,4818.58,2214.17
TikTok,2025-06-18,Tinga Bomb 2-Pack,850063346283,78,1479.38,990.81
TikTok,2025-06-18,Variety Pack,850063346511,1,49.99,49.99
TikTok,2025-06-19,Birria Bomb 2-Pack,1729443667774378778,1066,20466.21,15457.71
TikTok,2025-06-19,Brine Bomb,85006334629,578,19.99,19.99
TikTok,2025-06-19,Pozole Bomb 2-Pack,1729597409638126362,324,5350.95,2467.17
TikTok,2025-06-19,Tinga Bomb 2-Pack,850063346283,81,1521.89,972.33
TikTok,2025-06-19,Variety Pack,850063346511,7,299.94,228.97
TikTok,2025-06-20,Birria Bomb 2-Pack,1729443667774378778,913,17412.88,13693.28
TikTok,2025-06-20,Brine Bomb,85006334629,441,19.99,16.99
TikTok,2025-06-20,Pozole Bomb 2-Pack,1729597409638126362,295,4866.08,2272.36
TikTok,2025-06-20,Tinga Bomb 2-Pack,850063346283,73,1401.95,880.58
TikTok,2025-06-20,Variety Pack,850063346511,2,99.98,81.98
TikTok,2025-06-21,Birria Bomb 2-Pack,1729443667774378778,819,16583.22,13064.12
TikTok,2025-06-21,Brine Bomb,85006334629,420,39.98,31.98
TikTok,2025-06-21,Pozole Bomb 2-Pack,1729597409638126362,237,4113.79,1997.19
TikTok,2025-06-21,Tinga Bomb 2-Pack,850063346283,38,709.75,486.63
TikTok,2025-06-21,Variety Pack,850063346511,0,49.99,0
TikTok,2025-06-22,Birria Bomb 2-Pack,1729443667774378778,820,14608.96,12057.82
TikTok,2025-06-22,Brine Bomb,85006334629,389,39.98,39.98
TikTok,2025-06-22,Pozole Bomb 2-Pack,1729597409638126362,202,3656.43,1678.71
TikTok,2025-06-22,Tinga Bomb 2-Pack,850063346283,29,457.34,331.9
TikTok,2025-06-22,Variety Pack,850063346511,6,199.96,192.46
TikTok,2025-06-23,Birria Bomb 2-Pack,1729443667774378778,901,16865.61,12763.39
TikTok,2025-06-23,Brine Bomb,85006334629,425,39.98,39.98
TikTok,2025-06-23,Pozole Bomb 2-Pack,1729597409638126362,340,5928.28,2667.27
TikTok,2025-06-23,Tinga Bomb 2-Pack,850063346283,39,687.24,477.85
TikTok,2025-06-23,Variety Pack,850063346511,7,199.96,199.96
TikTok,2025-06-24,Birria Bomb 2-Pack,1729443667774378778,867,15918.83,11500.32
TikTok,2025-06-24,Brine Bomb,85006334629,116,39.98,39.98
TikTok,2025-06-24,Pozole Bomb 2-Pack,1729597409638126362,396,7062.96,3176.17
TikTok,2025-06-24,Tinga Bomb 2-Pack,850063346283,42,714.74,518.03
TikTok,2025-06-24,Variety Pack,850063346511,4,149.97,134.98
